index,CID,SMILES
17238,KAD-UNI-cb0f2bbc-24,O=C(Nc1cncc2ccccc12)[C@]1(CNCc2cn(CC3CCOC3)nn2)CCOc2ccc(Cl)cc21
17263,PET-UNK-6314f867-1,N#Cc1ccc2c(NC(=O)[C@@H]3CCOc4ccc(Cl)cc43)cncc2c1
17276,KAD-UNI-b13decd3-1,Cn1cc(N2CCC(CNC[C@@]3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)C2)cn1
17277,KAD-UNI-b13decd3-2,Cn1c(N2CCCC2)c(CNC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)c(=O)n(C)c1=O
17278,KAD-UNI-b13decd3-3,NS(=O)(=O)c1ccc(CNC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)cc1
17279,KAD-UNI-b13decd3-4,NS(=O)(=O)c1ccc(CNC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)cc1F
17280,KAD-UNI-b13decd3-5,O=C(Nc1cncc2ccccc12)[C@]1(CNCc2cn(CC3CCCO3)nn2)CCOc2ccc(Cl)cc21
17281,KAD-UNI-b13decd3-6,CN(CCO)c1ccc(CNC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)cn1
17282,KAD-UNI-b13decd3-7,CC(=O)OCCn1cc(CNC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)cn1
17283,KAD-UNI-b13decd3-8,COC(=O)CCc1nocc1CNC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
17284,KAD-UNI-b13decd3-9,CS(=O)(=O)c1ccc(S(C)(=O)=O)c(CNC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)c1
17285,KAD-UNI-b13decd3-10,COc1nc2ncc(CNC[C@@]3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)cn2n1
17286,KAD-UNI-b13decd3-11,CS(=O)(=O)CCn1cc(CNC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)cn1
17287,KAD-UNI-b13decd3-12,NC(=O)COc1ccccc1CNC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
17288,FRA-DIA-6238d354-1,CO[C@@]1(C(=O)Nc2cncc3ccc(S(C)(=O)=O)cc23)CN(S(C)(=O)=O)Cc2ccc(Cl)cc21
17307,EDJ-MED-841e0cf0-8,C[C@@]1(C(=O)Nc2cncc3ccc(F)cc23)CN(S(C)(=O)=O)Cc2cc(Cl)c(Cl)cc21
17308,PET-UNK-5d7c542f-1,CO[C@@]1(C(=O)Nc2cncc3cc(F)ccc23)CCOc2ccc(Cl)cc21
17309,PET-UNK-5d7c542f-2,CO[C@@]1(C(=O)Nc2cncc3cc(C#N)ccc23)CCOc2ccc(Cl)cc21
17310,PET-UNK-5d7c542f-3,CN(C)S(=O)(=O)CCO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
17311,PET-UNK-5d7c542f-4,NS(=O)(=O)CCO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
17312,PET-UNK-5d7c542f-5,C=CS(=O)(=O)CCO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
17313,VLA-UNK-8e76d113-1,N#Cc1c(F)c(Cl)cc2c1NCC[C@H]2C(=O)Nc1cncc2ccccc12
17314,VLA-UNK-8e76d113-2,N#Cc1c(Cl)c(Cl)cc2c1NCC[C@H]2C(=O)Nc1cncc2ccccc12
17315,VLA-UNK-8e76d113-3,CO[C@@]1(C(=O)Nc2cncc3ccccc23)CCNc2c1cc(Cl)c(F)c2C#N
17316,VLA-UNK-8e76d113-4,CO[C@@]1(C(=O)Nc2cncc3ccccc23)CCNc2c1cc(Cl)c(Cl)c2C#N
17317,EDJ-MED-670ad2ee-1,CO[C@@]1(C(=O)Nc2cncc3ccccc23)CN(S(C)(=O)=O)Cc2cc(Cl)c(Cl)cc21
17318,EDJ-MED-670ad2ee-2,CO[C@@]1(C(=O)Nc2cncc3ccccc23)CN(S(C)(=O)=O)Cc2cc(F)c(Cl)cc21
17319,EDJ-MED-670ad2ee-3,CO[C@@]1(C(=O)Nc2cncc3ccc(F)cc23)CN(S(C)(=O)=O)Cc2ccc(Cl)cc21
17320,EDJ-MED-670ad2ee-4,C[C@@]1(C(=O)Nc2cncc3ccc(S(C)(=O)=O)cc23)CN(S(C)(=O)=O)Cc2ccc(Cl)cc21
17322,EDJ-MED-670ad2ee-6,O=C(Nc1cncc2ccc(F)cc12)[C@@H]1CN(S(=O)(=O)C2CC2)Cc2ccc(Cl)cc21
17323,EDJ-MED-670ad2ee-7,CN(C)S(=O)(=O)N1Cc2ccc(Cl)cc2[C@H](C(=O)Nc2cncc3ccc(F)cc23)C1
17325,EDJ-MED-670ad2ee-9,CNS(=O)(=O)N1Cc2ccc(Cl)cc2[C@H](C(=O)Nc2cncc3ccc(F)cc23)C1
17327,EDJ-MED-670ad2ee-11,C[C@@]1(C(=O)Nc2cncc3ccc(F)cc23)CN(S(C)(=O)=O)Cc2cc(Cl)c(Cl)cc21
17329,VLA-UNK-5b0345c3-1,COc1cccc2[nH]c(C(=O)N3Cc4ccc(Cl)cc4[C@H](C(=O)Nc4cncc5ccccc45)C3)cc12
17330,VLA-UNK-5b0345c3-2,O=C(Nc1cncc2ccccc12)[C@@H]1CN(C(=O)OCc2ccccc2)Cc2ccc(Cl)cc21
17331,VLA-UNK-5b0345c3-3,O=C(Nc1cncc2ccccc12)[C@@H]1CN(S(=O)(=O)OCc2ccccc2)Cc2ccc(Cl)cc21
17332,VLA-UNK-5b0345c3-4,COc1cccc2[nH]c(S(=O)(=O)N3Cc4ccc(Cl)cc4[C@H](C(=O)Nc4cncc5ccccc45)C3)cc12
17357,EDJ-MED-009f762b-1,Cn1ccc(CN2Cc3ccc(Cl)cc3[C@H](C(=O)Nc3cncc4ccc(F)cc34)C2)n1
17358,EDJ-MED-009f762b-2,Cc1nc(CN2Cc3ccc(Cl)cc3[C@H](C(=O)Nc3cncc4ccc(F)cc34)C2)cs1
17359,EDJ-MED-009f762b-3,Cn1cc(CN2Cc3ccc(Cl)cc3[C@H](C(=O)Nc3cncc4ccc(F)cc34)C2)nn1
17360,EDJ-MED-009f762b-4,Cc1nc(CN2Cc3ccc(Cl)cc3[C@H](C(=O)Nc3cncc4ccc(F)cc34)C2)c[nH]1
17361,EDJ-MED-009f762b-5,CN(C)C(=O)CN1Cc2ccc(Cl)cc2[C@H](C(=O)Nc2cncc3ccc(F)cc23)C1
17362,PET-UNK-49566573-1,CN(C)C(=O)CCO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
17363,PET-UNK-49566573-2,O=C(CCO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCC1
17364,PET-UNK-49566573-3,CN(C)C(=O)CCO[C@@]1(C(=O)Nc2cncc3ccc(F)cc23)CCOc2ccc(Cl)cc21
17365,PET-UNK-49566573-4,O=C(CCO[C@@]1(C(=O)Nc2cncc3ccc(F)cc23)CCOc2ccc(Cl)cc21)N1CCC1
17367,PET-UNK-162c14b2-1,N#CCN1Cc2ccc(Cl)cc2[C@H](C(=O)Nc2cncc3ccccc23)C1
17368,PET-UNK-162c14b2-2,N#CCN1Cc2ccc(Cl)cc2[C@H](C(=O)Nc2cncc3ccc(F)cc23)C1
17393,PET-UNK-9bf1291a-1,CO[C@@]1(C(=O)Nc2cncc3ccccc23)CN(S(C)(=O)=O)Cc2ccc(Cl)cc21
17394,PET-UNK-9bf1291a-2,CO[C@@]1(C(=O)Nc2cncc3ccc(F)cc23)CN(C(C)=O)Cc2ccc(Cl)cc21
17395,PET-UNK-9bf1291a-3,CO[C@@]1(C(=O)Nc2cncc3ccccc23)CN(C(C)=O)Cc2ccc(Cl)cc21
17396,PET-UNK-9bf1291a-4,CO[C@@]1(C(=O)Nc2cncc3ccc(F)cc23)CN(CC#N)Cc2ccc(Cl)cc21
17397,PET-UNK-9bf1291a-5,CO[C@@]1(C(=O)Nc2cncc3ccccc23)CN(CC#N)Cc2ccc(Cl)cc21
17440,PET-UNK-1b92fa34-1,O=C(Nc1cncc2ccccc12)[C@@H]1CS(=O)(=O)Cc2ccc(Cl)cc21
17441,PET-UNK-1b92fa34-2,O=C(Nc1cncc2ccc(F)cc12)[C@@H]1CS(=O)(=O)Cc2ccc(Cl)cc21
17442,PET-UNK-1b92fa34-3,O=C(Nc1cncc2ccccc12)[C@@H]1CS(=O)(=O)Cc2cc(F)c(Cl)cc21
17443,PET-UNK-1b92fa34-4,O=C(Nc1cncc2ccc(F)cc12)[C@@H]1CS(=O)(=O)Cc2cc(F)c(Cl)cc21
17444,PET-UNK-1b92fa34-5,CO[C@@]1(C(=O)Nc2cncc3ccccc23)CS(=O)(=O)Cc2ccc(Cl)cc21
17445,PET-UNK-1b92fa34-6,CO[C@@]1(C(=O)Nc2cncc3ccc(F)cc23)CS(=O)(=O)Cc2ccc(Cl)cc21
17446,PET-UNK-1b92fa34-7,CO[C@@]1(C(=O)Nc2cncc3ccccc23)CS(=O)(=O)Cc2cc(F)c(Cl)cc21
17447,PET-UNK-1b92fa34-8,CO[C@@]1(C(=O)Nc2cncc3ccc(F)cc23)CS(=O)(=O)Cc2cc(F)c(Cl)cc21
17453,PET-UNK-acd70dee-1,CN(C)C(=O)CO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
17454,PET-UNK-acd70dee-2,O=C(Nc1cncc2ccccc12)[C@]1(OCc2ncco2)CCOc2ccc(Cl)cc21
17455,PET-UNK-acd70dee-3,O=C(Nc1cncc2ccccc12)[C@]1(OCc2nccs2)CCOc2ccc(Cl)cc21
17456,PET-UNK-acd70dee-4,O=C(Nc1cncc2ccccc12)[C@]1(OCc2nnco2)CCOc2ccc(Cl)cc21
17457,PET-UNK-acd70dee-5,O=C(Nc1cncc2ccccc12)[C@]1(OCC2=NCCO2)CCOc2ccc(Cl)cc21
17458,PET-UNK-acd70dee-6,O=C(Nc1cncc2ccccc12)[C@]1(OCc2nncs2)CCOc2ccc(Cl)cc21
17461,PET-UNK-83d689b6-1,O=C(Nc1cncc2ccccc12)[C@]1(OCCn2ccnn2)CCOc2ccc(Cl)cc21
17462,PET-UNK-83d689b6-2,O=C(Nc1cncc2ccccc12)[C@]1(OCCc2cccnn2)CCOc2ccc(Cl)cc21
17463,PET-UNK-83d689b6-3,O=C(Nc1cncc2ccccc12)[C@]1(OCCc2nnco2)CCOc2ccc(Cl)cc21
17464,PET-UNK-83d689b6-4,O=C(Nc1cncc2ccccc12)[C@]1(OCCc2nncs2)CCOc2ccc(Cl)cc21
17465,PET-UNK-10c83c8b-1,O=C(Nc1cncc2ccccc12)[C@]1(OC(F)F)CCOc2ccc(Cl)cc21
17503,MIC-UNK-5d22d78d-1,O=C(Nc1cncc2ccccc12)[C@]1(OCC2CC2)CCOc2ccc(Cl)cc21
17504,MIC-UNK-5d22d78d-2,CC(C)=CCO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
17505,MIC-UNK-5d22d78d-3,O=C(Nc1cncc2ccccc12)[C@]1(OCc2ccccc2)CCOc2ccc(Cl)cc21
17506,MIC-UNK-5d22d78d-4,O=C(Nc1cncc2ccccc12)[C@]1(OCC2CCCC2)CCOc2ccc(Cl)cc21
17510,DAR-DIA-06c53477-2,O=C(Nc1cncc2c1CNCC2)[C@@H]1CCNc2cc(Cl)c(Cl)cc21
17514,DAR-DIA-06c53477-6,O=C(Nc1cncc2c1CNCC2)[C@@H]1CCNc2ccc(Cl)cc21
17520,PET-UNK-d9de6a0b-1,O=C(Nc1cncc2ccccc12)[C@]1(OCC2COC2)CCOc2ccc(Cl)cc21
17521,PET-UNK-d9de6a0b-2,O=C(Nc1cncc2ccccc12)[C@]1(OCC2CS(=O)(=O)C2)CCOc2ccc(Cl)cc21
17536,BEN-DND-d1eb1f41-1,O=C(Nc1cncc2c1CC(O)CC2)[C@@H]1CCNc2ccc(Cl)cc21
17537,BEN-DND-d1eb1f41-2,CC1(O)CCc2cncc(NC(=O)[C@@H]3CCNc4ccc(Cl)cc43)c2C1
17538,BEN-DND-d1eb1f41-3,O=C(Nc1cncc2ccc(C(O)CO)cc12)[C@@H]1CCNc2ccc(Cl)cc21
17540,BEN-DND-d1eb1f41-5,O=C(Nc1cncc2c1COCC2)[C@@H]1CCNc2ccc(Cl)cc21
17544,BEN-DND-d1eb1f41-9,O=C1[C@H]2c3cc(Cl)ccc3CCN2CCN1c1cncc2ccccc12
17545,BEN-DND-d1eb1f41-10,CC(C)(O)c1ccc2cncc(NC(=O)[C@@H]3CCNc4ccc(Cl)cc43)c2c1
17546,BEN-DND-d1eb1f41-11,O/N=C(/Nc1cncc2ccccc12)[C@@H]1CCOc2cc(F)c(Cl)cc21
17547,BEN-DND-d1eb1f41-12,Cc1cccc2cncc(N(C)C(=O)[C@@H]3CCOc4cc(F)c(Cl)cc43)c12
17548,BEN-DND-d1eb1f41-13,CO/N=C(/Nc1cncc2ccccc12)[C@@H]1CCOc2cc(F)c(Cl)cc21
17552,BEN-DND-d1eb1f41-17,CC(C)N(C(=O)[C@@H]1CCOc2cc(F)c(Cl)cc21)c1cncc2ccccc12
17553,BEN-DND-d1eb1f41-18,Fc1cc2c(cc1Cl)[C@H](C(=S)Nc1cncc3ccccc13)CCO2
17554,ROB-UNI-8bf7c232-1,C[C@H]1COc2cc(F)c(F)cc2[C@@H]1C(=O)Nc1cncc2ccccc12
17555,JOH-UNI-6e27fddc-1,CO[C@@]1(C(=O)Nc2cncc3cccc(C)c23)CCOc2ccc(Cl)cc21
17556,JOH-UNI-6e27fddc-2,CO[C@@]1(/C(=N\CC(F)(F)F)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
17557,JOH-UNI-6e27fddc-3,CO[C@@]1(/C(=N\CC(F)F)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
17558,JOH-UNI-6e27fddc-4,CO[C@@]1(/C(F)=C/c2cncc3ccccc23)CCOc2ccc(Cl)cc21
17559,JOH-UNI-6e27fddc-5,CO[C@@]1(/C(=N\CC(F)(F)F)Nc2cncc3cccc(C)c23)CCOc2ccc(Cl)cc21
17560,JOH-UNI-6e27fddc-6,CO[C@@]1(/C(=N\CC(F)F)Nc2cncc3cccc(C)c23)CCOc2ccc(Cl)cc21
17561,JOH-UNI-6e27fddc-7,CO[C@@]1(C(=S)Nc2cncc3cccc(C)c23)CCOc2ccc(Cl)cc21
17562,JOH-UNI-6e27fddc-8,CO[C@@]1(/C(Cc2cncc3ccccc23)=N\CC(F)(F)F)CCOc2ccc(Cl)cc21
17563,JOH-UNI-6e27fddc-9,CO[C@@]1(/C(Cc2cncc3ccccc23)=N\CC(F)F)CCOc2ccc(Cl)cc21
17564,ROB-UNI-7b37d95b-1,C[C@H]1CNc2cc(F)c(F)cc2[C@@H]1C(=O)Nc1cncc2ccccc12
17574,PET-UNK-e5587e5d-1,CCOCCO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
17578,PET-UNK-f4e47ebd-3,COc1cc2c(NC(=O)[C@@H]3CCOc4ccc(Cl)cc43)cncc2cn1
17579,PET-UNK-f4e47ebd-4,COc1cc2cncc(NC(=O)[C@@H]3CCOc4ccc(Cl)cc43)c2cn1
17580,PET-UNK-f4e47ebd-5,O=C(Nc1cncc2ccncc12)[C@@H]1CCOc2cc(F)c(Cl)cc21
17581,PET-UNK-f4e47ebd-6,O=C(Nc1cncc2cnccc12)[C@@H]1CCOc2cc(F)c(Cl)cc21
17582,PET-UNK-f4e47ebd-7,COc1cc2c(NC(=O)[C@@H]3CCOc4cc(F)c(Cl)cc43)cncc2cn1
17583,PET-UNK-f4e47ebd-8,COc1cc2cncc(NC(=O)[C@@H]3CCOc4cc(F)c(Cl)cc43)c2cn1
17584,PET-UNK-f4e47ebd-9,CS(=O)(=O)N1Cc2ccc(Cl)cc2[C@H](C(=O)Nc2cncc3ccncc23)C1
17585,PET-UNK-f4e47ebd-10,CS(=O)(=O)N1Cc2ccc(Cl)cc2[C@H](C(=O)Nc2cncc3cnccc23)C1
17586,PET-UNK-f4e47ebd-11,COc1cc2c(NC(=O)[C@@H]3CN(S(C)(=O)=O)Cc4ccc(Cl)cc43)cncc2cn1
17587,PET-UNK-f4e47ebd-12,COc1cc2cncc(NC(=O)[C@@H]3CN(S(C)(=O)=O)Cc4ccc(Cl)cc43)c2cn1
17588,PET-UNK-f4e47ebd-13,CS(=O)(=O)N1Cc2cc(F)c(Cl)cc2[C@H](C(=O)Nc2cncc3ccncc23)C1
17589,PET-UNK-f4e47ebd-14,CS(=O)(=O)N1Cc2cc(F)c(Cl)cc2[C@H](C(=O)Nc2cncc3cnccc23)C1
17590,PET-UNK-f4e47ebd-15,COc1cc2c(NC(=O)[C@@H]3CN(S(C)(=O)=O)Cc4cc(F)c(Cl)cc43)cncc2cn1
17591,PET-UNK-f4e47ebd-16,COc1cc2cncc(NC(=O)[C@@H]3CN(S(C)(=O)=O)Cc4cc(F)c(Cl)cc43)c2cn1
17592,PET-UNK-f4e47ebd-17,CO[C@@]1(C(=O)Nc2cncc3ccncc23)CCOc2ccc(Cl)cc21
17593,PET-UNK-f4e47ebd-18,COc1cc2c(NC(=O)[C@]3(OC)CCOc4ccc(Cl)cc43)cncc2cn1
17594,PET-UNK-f4e47ebd-19,COc1cc2cncc(NC(=O)[C@]3(OC)CCOc4ccc(Cl)cc43)c2cn1
17595,PET-UNK-f4e47ebd-20,CO[C@@]1(C(=O)Nc2cncc3ccncc23)CCOc2cc(F)c(Cl)cc21
17596,PET-UNK-f4e47ebd-21,CO[C@@]1(C(=O)Nc2cncc3cnccc23)CCOc2cc(F)c(Cl)cc21
17597,PET-UNK-f4e47ebd-22,COc1cc2cncc(NC(=O)[C@]3(OC)CCOc4cc(F)c(Cl)cc43)c2cn1
17598,PET-UNK-f4e47ebd-23,COc1cc2c(NC(=O)[C@]3(OC)CCOc4cc(F)c(Cl)cc43)cncc2cn1
17599,PET-UNK-f4e47ebd-24,CO[C@@]1(C(=O)Nc2cncc3cnccc23)CN(S(C)(=O)=O)Cc2ccc(Cl)cc21
17600,PET-UNK-f4e47ebd-25,CO[C@@]1(C(=O)Nc2cncc3ccncc23)CN(S(C)(=O)=O)Cc2ccc(Cl)cc21
17601,PET-UNK-f4e47ebd-26,COc1cc2c(NC(=O)[C@]3(OC)CN(S(C)(=O)=O)Cc4ccc(Cl)cc43)cncc2cn1
17602,PET-UNK-f4e47ebd-27,COc1cc2cncc(NC(=O)[C@]3(OC)CN(S(C)(=O)=O)Cc4ccc(Cl)cc43)c2cn1
17603,PET-UNK-f4e47ebd-28,CO[C@@]1(C(=O)Nc2cncc3cnccc23)CN(S(C)(=O)=O)Cc2cc(F)c(Cl)cc21
17604,PET-UNK-f4e47ebd-29,CO[C@@]1(C(=O)Nc2cncc3ccncc23)CN(S(C)(=O)=O)Cc2cc(F)c(Cl)cc21
17605,PET-UNK-f4e47ebd-30,COc1cc2c(NC(=O)[C@]3(OC)CN(S(C)(=O)=O)Cc4cc(F)c(Cl)cc43)cncc2cn1
17606,PET-UNK-f4e47ebd-31,COc1cc2cncc(NC(=O)[C@]3(OC)CN(S(C)(=O)=O)Cc4cc(F)c(Cl)cc43)c2cn1
17609,PET-UNK-03fd2068-1,O=C(Nc1cncc2cc(F)ccc12)[C@@H]1CCOc2ccc(Cl)cc21
17610,PET-UNK-03fd2068-2,O=C(Nc1cncc2cc(F)ccc12)[C@@H]1CCOc2cc(F)c(Cl)cc21
17611,PET-UNK-03fd2068-3,CS(=O)(=O)N1Cc2ccc(Cl)cc2[C@H](C(=O)Nc2cncc3ccc(F)cc23)C1
17612,PET-UNK-03fd2068-4,CS(=O)(=O)N1Cc2ccc(Cl)cc2[C@H](C(=O)Nc2cncc3cc(F)ccc23)C1
17613,PET-UNK-03fd2068-5,CS(=O)(=O)N1Cc2cc(F)c(Cl)cc2[C@H](C(=O)Nc2cncc3ccc(F)cc23)C1
17614,PET-UNK-03fd2068-6,CS(=O)(=O)N1Cc2cc(F)c(Cl)cc2[C@H](C(=O)Nc2cncc3cc(F)ccc23)C1
17615,PET-UNK-03fd2068-7,CO[C@@]1(C(=O)Nc2cncc3ccc(F)cc23)CCOc2cc(F)c(Cl)cc21
17616,PET-UNK-03fd2068-8,CO[C@@]1(C(=O)Nc2cncc3cc(F)ccc23)CCOc2cc(F)c(Cl)cc21
17617,PET-UNK-03fd2068-9,CO[C@@]1(C(=O)Nc2cncc3cc(F)ccc23)CN(S(C)(=O)=O)Cc2ccc(Cl)cc21
17618,PET-UNK-03fd2068-10,CO[C@@]1(C(=O)Nc2cncc3ccc(F)cc23)CN(S(C)(=O)=O)Cc2cc(F)c(Cl)cc21
17619,PET-UNK-03fd2068-11,CO[C@@]1(C(=O)Nc2cncc3cc(F)ccc23)CN(S(C)(=O)=O)Cc2cc(F)c(Cl)cc21
17624,PET-UNK-9b23ef84-1,CO[C@@]1(C(=O)Nc2cncc3ccccc23)CN(C(C)=O)Cc2cc(F)c(Cl)cc21
17625,PET-UNK-9b23ef84-2,CC(=O)N1Cc2ccc(Cl)cc2[C@H](C(=O)Nc2cncc3ccccc23)C1
17626,PET-UNK-9b23ef84-3,CC(=O)N1Cc2cc(F)c(Cl)cc2[C@H](C(=O)Nc2cncc3ccccc23)C1
17627,PET-UNK-9b23ef84-4,CO[C@@]1(C(=O)Nc2cncc3ccccc23)CN(c2nnco2)Cc2ccc(Cl)cc21
17628,PET-UNK-9b23ef84-5,CO[C@@]1(C(=O)Nc2cncc3ccccc23)CN(c2nnco2)Cc2cc(F)c(Cl)cc21
17629,PET-UNK-9b23ef84-6,O=C(Nc1cncc2ccccc12)[C@@H]1CN(c2nnco2)Cc2ccc(Cl)cc21
17630,PET-UNK-9b23ef84-7,O=C(Nc1cncc2ccccc12)[C@@H]1CN(c2nnco2)Cc2cc(F)c(Cl)cc21
17631,PET-UNK-9b23ef84-8,CO[C@@]1(C(=O)Nc2cncc3ccccc23)CN(c2ncno2)Cc2ccc(Cl)cc21
17632,PET-UNK-9b23ef84-9,CO[C@@]1(C(=O)Nc2cncc3ccccc23)CN(c2ncno2)Cc2cc(F)c(Cl)cc21
17633,PET-UNK-9b23ef84-10,O=C(Nc1cncc2ccccc12)[C@@H]1CN(c2ncno2)Cc2cc(F)c(Cl)cc21
17634,PET-UNK-9b23ef84-11,O=C(Nc1cncc2ccccc12)[C@@H]1CN(c2ncno2)Cc2ccc(Cl)cc21
17635,PET-UNK-9b23ef84-12,CO[C@@]1(C(=O)Nc2cncc3ccccc23)CN(c2ncon2)Cc2ccc(Cl)cc21
17636,PET-UNK-9b23ef84-13,CO[C@@]1(C(=O)Nc2cncc3ccccc23)CN(c2ncon2)Cc2cc(F)c(Cl)cc21
17637,PET-UNK-9b23ef84-14,O=C(Nc1cncc2ccccc12)[C@@H]1CN(c2ncon2)Cc2ccc(Cl)cc21
17638,PET-UNK-9b23ef84-15,O=C(Nc1cncc2ccccc12)[C@@H]1CN(c2ncon2)Cc2cc(F)c(Cl)cc21
17641,ROB-UNI-6ee2df8c-1,O=C(Nc1cncc2ccc(Cl)cc12)[C@@H]1CCOc2cc(Cl)c(Cl)cc21
17642,MAT-POS-ec6d90b7-1,O=C1O[C@]2(CCOc3ccc(Cl)cc32)C(=O)N1c1cncc2ccccc12
17664,EDJ-MED-1b5395f9-2,COc1ccc2cncc(NC(=O)[C@@H]3CN(S(C)(=O)=O)Cc4cc(Cl)c(Cl)cc43)c2c1
17667,EDJ-MED-1b5395f9-5,CS(=O)(=O)N1Cc2cc(Cl)c(Cl)cc2[C@H](C(=O)Nc2cncc3ccc(F)cc23)C1
17670,PET-UNK-0cc03aae-1,CC(=O)NCCO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
17671,PET-UNK-0cc03aae-2,CC(=O)N(C)CCO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
17672,PET-UNK-0cc03aae-3,CS(=O)(=O)NCCO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
17673,PET-UNK-0cc03aae-4,CN(CCO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)S(C)(=O)=O
17674,PET-UNK-0cc03aae-5,N#CCCO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
17679,ERI-UCB-8d4e5055-1,O=C(Nc1cncc2cc(CN3CCNCC3)ccc12)[C@@H]1CCOc2ccc(Cl)cc21
17680,ERI-UCB-8d4e5055-2,O=C(Nc1cncc2ccc(CN3CCNCC3)cc12)[C@@H]1CCOc2ccc(Cl)cc21
17681,ERI-UCB-8d4e5055-3,CS(=O)(=O)c1ccc2c(NC(=O)[C@@H]3CCOc4ccc(Cl)cc43)cncc2c1
17682,ERI-UCB-8d4e5055-4,CS(=O)(=O)c1ccc2cncc(NC(=O)[C@@H]3CCOc4ccc(Cl)cc43)c2c1
17683,ERI-UCB-8d4e5055-5,O=C(Nc1cncc2ccc(CN3CC4(CNC4)C3)cc12)[C@@H]1CCOc2ccc(Cl)cc21
17684,ERI-UCB-8d4e5055-6,O=C(Nc1cncc2cc(CN3CC4(CNC4)C3)ccc12)[C@@H]1CCOc2ccc(Cl)cc21
17685,JAG-UCB-571deb56-1,CS(C)(=O)=NCc1ccc2c(NC(=O)[C@@H]3CCOc4ccc(Cl)cc43)cncc2c1
17686,JAG-UCB-571deb56-2,CS(=O)(=O)Cc1ccc2c(NC(=O)[C@@H]3CCOc4ccc(Cl)cc43)cncc2c1
17687,JAG-UCB-571deb56-3,Cc1nccn1Cc1ccc2c(NC(=O)[C@@H]3CCOc4ccc(Cl)cc43)cncc2c1
17688,JAG-UCB-571deb56-4,CS(=N)(=O)Cc1ccc2c(NC(=O)[C@@H]3CCOc4ccc(Cl)cc43)cncc2c1
17689,JAG-UCB-571deb56-5,C[S+]([O-])Cc1ccc2c(NC(=O)[C@@H]3CCOc4ccc(Cl)cc43)cncc2c1
17690,JAG-UCB-571deb56-6,CS(=N)(=O)NCc1ccc2c(NC(=O)[C@@H]3CCOc4ccc(Cl)cc43)cncc2c1
17691,JAG-UCB-571deb56-7,N#C/N=C(\N)NCc1ccc2c(NC(=O)[C@@H]3CCOc4ccc(Cl)cc43)cncc2c1
17705,JOH-UNI-df8adf26-1,O=C1Nc2cncc3cccc(c23)/C=C/CO[C@]12CCOc1ccc(Cl)cc12
17706,JOH-UNI-df8adf26-2,O=C1Nc2cncc3cccc(c23)OCCO[C@]12CCOc1ccc(Cl)cc12
17707,JOH-UNI-df8adf26-3,O=C1Nc2cncc3cccc(c23)CCCO[C@]12CCOc1ccc(Cl)cc12
17758,PET-UNK-bcc8fd08-1,CO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
17759,PET-UNK-bcc8fd08-2,CO[C@@]1(C(=O)Nc2cncc3ccc(F)cc23)CCOc2ccc(Cl)cc21
17760,PET-UNK-bcc8fd08-3,CO[C@@]1(C(=O)Nc2cncc3cc(F)ccc23)CCOc2ccc(Cl)cc21
17761,PET-UNK-bcc8fd08-4,CO[C@@]1(C(=O)Nc2cncc3ccccc23)CN(S(C)(=O)=O)Cc2ccc(Cl)cc21
