index,CID,SMILES,mHash,mHashGeneric
17976,ALF-EVA-82cf4849-5,Cc1nc2c(cc1Cl)[C@H](C(=O)Nc1cncc3ccccc13)CCN2,c1cnc2c(c1)C(CNc1cncc3ccccc13)CCN2,C1CCC2C(C1)CCCC2CCC1CCCC2CCCCC21
17977,ALF-EVA-82cf4849-6,CNc1ccc2c(NC(=O)[C@@H]3CCNc4cc(Cl)c(Cl)cc43)cncc2c1,c1ccc2c(c1)NCCC2CNc1cncc2ccccc12,C1CCC2C(C1)CCCC2CCC1CCCC2CCCCC21
17978,ALF-EVA-82cf4849-7,N#Cc1ccc2c(NC(=O)[C@@H]3CCNc4cc(Cl)c(Cl)cc43)cncc2c1,c1ccc2c(c1)NCCC2CNc1cncc2ccccc12,C1CCC2C(C1)CCCC2CCC1CCCC2CCCCC21
17979,ALF-EVA-82cf4849-8,COC1(C(=O)Nc2cncc3ccc(S(N)(=O)=O)cc23)CCOc2ccc(Cl)cc21,c1ccc2c(c1)OCCC2CNc1cncc2ccccc12,C1CCC2C(C1)CCCC2CCC1CCCC2CCCCC21
17980,ALF-EVA-82cf4849-9,O=C(Nc1cncc2cnncc12)[C@@H]1CCNc2cc(Cl)c(Cl)cc21,c1ccc2c(c1)NCCC2CNc1cncc2cnncc12,C1CCC2C(C1)CCCC2CCC1CCCC2CCCCC21
17981,ALF-EVA-82cf4849-10,NCc1ccc2cncc(NC(=O)[C@@H]3CCNc4cc(Cl)c(Cl)cc43)c2c1,c1ccc2c(c1)NCCC2CNc1cncc2ccccc12,C1CCC2C(C1)CCCC2CCC1CCCC2CCCCC21
17982,ALF-EVA-82cf4849-11,COC1(C(=O)Nc2cncc3ccc(OC(F)F)cc23)CCOc2ccc(Cl)cc21,c1ccc2c(c1)OCCC2CNc1cncc2ccccc12,C1CCC2C(C1)CCCC2CCC1CCCC2CCCCC21
17983,ALF-EVA-82cf4849-12,COC1(C(=O)Nc2cncc3ccc(OC4COC4)cc23)CCOc2ccc(Cl)cc21,c1ccc2c(c1)OCCC2CNc1cncc2ccc(OC3COC3)cc12,C1CC(CC2CCC3CCCC(CCC4CCCC5CCCCC54)C3C2)C1
17984,ALF-EVA-82cf4849-13,COC1(C(=O)Nc2cncc3ccc(C4COC4)cc23)CCOc2ccc(Cl)cc21,c1ccc2c(c1)OCCC2CNc1cncc2ccc(C3COC3)cc12,C1CC(C2CCC3CCCC(CCC4CCCC5CCCCC54)C3C2)C1
17985,MIC-UNK-54748b58-1,CNC(=O)CN1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2S1(=O)=O,c1ccc2c(c1)SNCC2CNc1cncc2ccccc12,C1CCC2C(C1)CCCC2CCC1CCCC2CCCCC21
17986,MIC-UNK-54748b58-2,CNC(=O)CN1CC(OC)(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2S1(=O)=O,c1ccc2c(c1)SNCC2CNc1cncc2ccccc12,C1CCC2C(C1)CCCC2CCC1CCCC2CCCCC21
17987,MIC-UNK-54748b58-3,CNC(=O)CN1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)c(Cl)cc2S1(=O)=O,c1ccc2c(c1)SNCC2CNc1cncc2ccccc12,C1CCC2C(C1)CCCC2CCC1CCCC2CCCCC21
17988,MIC-UNK-54748b58-4,CNC(=O)CN1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)c(F)cc2S1(=O)=O,c1ccc2c(c1)SNCC2CNc1cncc2ccccc12,C1CCC2C(C1)CCCC2CCC1CCCC2CCCCC21
17989,LAV-MCD-880a620a-1,CSCC(=O)N1CCN(c2ccc(C(F)(F)F)cc2)CC1,c1ccc(N2CCNCC2)cc1,C1CCC(C2CCCCC2)CC1
17990,EDJ-MED-076d6e64-1,O=C(Cc1cccc(Cl)c1)Nc1cncn2cnnc12,c1ccc(CCNc2cncn3cnnc23)cc1,C1CCC(CCCC2CCCC3CCCC23)CC1
17991,ALP-POS-82da25a3-1,O=C(Nc1cncc2cc(CO)ccc12)C1CCOc2ccc(Cl)cc21,c1ccc2c(c1)OCCC2CNc1cncc2ccccc12,C1CCC2C(C1)CCCC2CCC1CCCC2CCCCC21
17992,ALP-POS-82da25a3-2,O=C(Nc1cncc2ccc(CO)cc12)C1CCOc2ccc(Cl)cc21,c1ccc2c(c1)OCCC2CNc1cncc2ccccc12,C1CCC2C(C1)CCCC2CCC1CCCC2CCCCC21
17993,ALP-POS-67d5babe-1,O=C(Nc1cncc2ccccc12)C1(CCN2CCC3CS(=O)(=O)CC3C2)CCOc2ccc(Cl)cc21,c1ccc2c(c1)OCCC2(CCN1CCC2CSCC2C1)CNc1cncc2ccccc12,C1CC2CCC(CCC3(CCC4CCCC5CCCCC54)CCCC4CCCCC43)CC2C1
17994,ALP-POS-67d5babe-2,O=C(CC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCC1CCS(=O)(=O)C1,c1ccc2c(c1)OCCC2(CCNCC1CCSC1)CNc1cncc2ccccc12,C1CCC(CCCCC2(CCC3CCCC4CCCCC43)CCCC3CCCCC32)C1
17995,ALP-POS-67d5babe-3,CS(=O)(=O)CC1CCCN(C(=O)CC2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1,c1ccc2c(c1)OCCC2(CCN1CCCCC1)CNc1cncc2ccccc12,C1CCC(CCC2(CCC3CCCC4CCCCC43)CCCC3CCCCC32)CC1
17996,ALP-POS-67d5babe-4,CS(=O)(=O)CC1CCN(C(=O)CC2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1,c1ccc2c(c1)OCCC2(CCN1CCCCC1)CNc1cncc2ccccc12,C1CCC(CCC2(CCC3CCCC4CCCCC43)CCCC3CCCCC32)CC1
17997,ALP-POS-67d5babe-5,CN(CC1CCS(=O)(=O)C1)C(=O)CC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,c1ccc2c(c1)OCCC2(CCNCC1CCSC1)CNc1cncc2ccccc12,C1CCC(CCCCC2(CCC3CCCC4CCCCC43)CCCC3CCCCC32)C1
17998,ALF-EVA-07677224-1,Cc1nc(S(=O)(=O)N2Cc3ccc(Cl)cc3C(C(=O)Nc3cncc4ccccc34)C2)ns1,c1ccc2c(c1)CN(Sc1nc[s]n1)CC2CNc1cncc2ccccc12,C1CCC(CC2CC3CCCCC3C(CCC3CCCC4CCCCC43)C2)C1
17999,ALF-EVA-07677224-2,O=C(Nc1cncc2ccccc12)C1CN(S(=O)(=O)c2ccc(F)s2)Cc2ccc(Cl)cc21,c1c[s]c(SN2Cc3ccccc3C(CNc3cncc4ccccc34)C2)c1,C1CCC(CC2CC3CCCCC3C(CCC3CCCC4CCCCC43)C2)C1
18000,ALF-EVA-07677224-3,N#CC(F)(F)S(=O)(=O)N1Cc2ccc(Cl)cc2C(C(=O)Nc2cncc3ccccc23)C1,c1ccc2c(c1)CNCC2CNc1cncc2ccccc12,C1CCC2C(C1)CCCC2CCC1CCCC2CCCCC21
18001,ALF-EVA-07677224-4,CC1OCCC1S(=O)(=O)N1Cc2ccc(Cl)cc2C(C(=O)Nc2cncc3ccccc23)C1,c1ccc2c(c1)CN(SC1CCOC1)CC2CNc1cncc2ccccc12,C1CCC(CC2CC3CCCCC3C(CCC3CCCC4CCCCC43)C2)C1
18002,ALF-EVA-07677224-5,O=C(Nc1cncc2ccccc12)C1CN(S(=O)(=O)c2cccnn2)Cc2ccc(Cl)cc21,c1cnnc(SN2Cc3ccccc3C(CNc3cncc4ccccc34)C2)c1,C1CCC(CC2CC3CCCCC3C(CCC3CCCC4CCCCC43)C2)CC1
18003,ALF-EVA-07677224-6,O=C(Nc1cncc2ccccc12)C1CN(S(=O)(=O)c2cnns2)Cc2ccc(Cl)cc21,c1ccc2c(c1)CN(Sc1cnn[s]1)CC2CNc1cncc2ccccc12,C1CCC(CC2CC3CCCCC3C(CCC3CCCC4CCCCC43)C2)C1
18004,ALF-EVA-07677224-7,COC1(CS(=O)(=O)N2Cc3ccc(Cl)cc3C(C(=O)Nc3cncc4ccccc34)C2)CC1,c1ccc2c(c1)CN(SCC1CC1)CC2CNc1cncc2ccccc12,C1CCC2C(C1)CCCC2CCC1CC(CCC2CC2)CC2CCCCC21
18005,ALF-EVA-07677224-8,Cn1cnc(S(=O)(=O)N2Cc3ccc(Cl)cc3C(C(=O)Nc3cncc4ccccc34)C2)c1,c1ccc2c(c1)CN(Sc1c[nH]cn1)CC2CNc1cncc2ccccc12,C1CCC(CC2CC3CCCCC3C(CCC3CCCC4CCCCC43)C2)C1
18006,ALF-EVA-07677224-9,CC1(CS(=O)(=O)N2Cc3ccc(Cl)cc3C(C(=O)Nc3cncc4ccccc34)C2)CNC1,c1ccc2c(c1)CN(SCC1CNC1)CC2CNc1cncc2ccccc12,C1CC(CCC2CC3CCCCC3C(CCC3CCCC4CCCCC43)C2)C1
18007,ALF-EVA-07677224-10,O=C(Nc1cncc2ccccc12)C1CN(S(=O)(=O)c2nnc[nH]2)Cc2ccc(Cl)cc21,c1ccc2c(c1)CN(Sc1nnc[nH]1)CC2CNc1cncc2ccccc12,C1CCC(CC2CC3CCCCC3C(CCC3CCCC4CCCCC43)C2)C1
18008,PET-UNK-b1ef24dc-1,O=C(Cc1cccc(Cl)c1)Nc1cncc2cnoc12,c1ccc(CCNc2cncc3cnoc23)cc1,C1CCC(CCCC2CCCC3CCCC23)CC1
18009,PET-UNK-b1ef24dc-2,O=C(Cc1cccc(Cl)c1)Nc1cncc2cnsc12,c1ccc(CCNc2cncc3cn[s]c23)cc1,C1CCC(CCCC2CCCC3CCCC23)CC1
18010,PET-UNK-b1ef24dc-3,O=C(Cc1cccc(Cl)c1)Nc1cncc2oncc12,c1ccc(CCNc2cncc3oncc23)cc1,C1CCC(CCCC2CCCC3CCCC23)CC1
18011,PET-UNK-b1ef24dc-4,O=C(Cc1cccc(Cl)c1)Nc1cncc2sncc12,c1ccc(CCNc2cncc3[s]ncc23)cc1,C1CCC(CCCC2CCCC3CCCC23)CC1
18012,PET-UNK-b1ef24dc-5,O=C(Nc1cncc2cnoc12)[C@@H]1CCOc2ccc(Cl)cc21,c1ccc2c(c1)OCCC2CNc1cncc2cnoc12,C1CCC2C(C1)CCCC2CCC1CCCC2CCCC21
18013,PET-UNK-b1ef24dc-6,O=C(Nc1cncc2cnsc12)[C@@H]1CCOc2ccc(Cl)cc21,c1ccc2c(c1)OCCC2CNc1cncc2cn[s]c12,C1CCC2C(C1)CCCC2CCC1CCCC2CCCC21
18014,PET-UNK-b1ef24dc-7,O=C(Nc1cncc2oncc12)[C@@H]1CCOc2ccc(Cl)cc21,c1ccc2c(c1)OCCC2CNc1cncc2oncc12,C1CCC2C(C1)CCCC2CCC1CCCC2CCCC21
18015,PET-UNK-b1ef24dc-8,O=C(Nc1cncc2sncc12)[C@@H]1CCOc2ccc(Cl)cc21,c1ccc2c(c1)OCCC2CNc1cncc2[s]ncc12,C1CCC2C(C1)CCCC2CCC1CCCC2CCCC21
18016,PET-UNK-b1ef24dc-9,O=C(Nc1cncc2cnoc12)[C@@H]1CCNc2ccc(Cl)cc21,c1ccc2c(c1)NCCC2CNc1cncc2cnoc12,C1CCC2C(C1)CCCC2CCC1CCCC2CCCC21
18017,PET-UNK-b1ef24dc-10,O=C(Nc1cncc2cnsc12)[C@@H]1CCNc2ccc(Cl)cc21,c1ccc2c(c1)NCCC2CNc1cncc2cn[s]c12,C1CCC2C(C1)CCCC2CCC1CCCC2CCCC21
18018,PET-UNK-b1ef24dc-11,O=C(Nc1cncc2oncc12)[C@@H]1CCNc2ccc(Cl)cc21,c1ccc2c(c1)NCCC2CNc1cncc2oncc12,C1CCC2C(C1)CCCC2CCC1CCCC2CCCC21
18019,PET-UNK-b1ef24dc-12,O=C(Nc1cncc2sncc12)[C@@H]1CCNc2ccc(Cl)cc21,c1ccc2c(c1)NCCC2CNc1cncc2[s]ncc12,C1CCC2C(C1)CCCC2CCC1CCCC2CCCC21
18020,PET-UNK-b1ef24dc-13,O=C(Nc1cncc2cnoc12)[C@@H]1CCS(=O)(=O)c2ccc(Cl)cc21,c1ccc2c(c1)SCCC2CNc1cncc2cnoc12,C1CCC2C(C1)CCCC2CCC1CCCC2CCCC21
18021,PET-UNK-b1ef24dc-14,O=C(Nc1cncc2cnsc12)[C@@H]1CCS(=O)(=O)c2ccc(Cl)cc21,c1ccc2c(c1)SCCC2CNc1cncc2cn[s]c12,C1CCC2C(C1)CCCC2CCC1CCCC2CCCC21
18022,PET-UNK-b1ef24dc-15,O=C(Nc1cncc2oncc12)[C@@H]1CCS(=O)(=O)c2ccc(Cl)cc21,c1ccc2c(c1)SCCC2CNc1cncc2oncc12,C1CCC2C(C1)CCCC2CCC1CCCC2CCCC21
18023,PET-UNK-b1ef24dc-16,O=C(Nc1cncc2sncc12)[C@@H]1CCS(=O)(=O)c2ccc(Cl)cc21,c1ccc2c(c1)SCCC2CNc1cncc2[s]ncc12,C1CCC2C(C1)CCCC2CCC1CCCC2CCCC21
18024,PET-UNK-b1ef24dc-17,O=C(Nc1cncc2cnoc12)[C@@H]1CS(=O)(=O)Cc2ccc(Cl)cc21,c1ccc2c(c1)CSCC2CNc1cncc2cnoc12,C1CCC2C(C1)CCCC2CCC1CCCC2CCCC21
18025,PET-UNK-b1ef24dc-18,O=C(Nc1cncc2cnsc12)[C@@H]1CS(=O)(=O)Cc2ccc(Cl)cc21,c1ccc2c(c1)CSCC2CNc1cncc2cn[s]c12,C1CCC2C(C1)CCCC2CCC1CCCC2CCCC21
18026,PET-UNK-b1ef24dc-19,O=C(Nc1cncc2oncc12)[C@@H]1CS(=O)(=O)Cc2ccc(Cl)cc21,c1ccc2c(c1)CSCC2CNc1cncc2oncc12,C1CCC2C(C1)CCCC2CCC1CCCC2CCCC21
18027,PET-UNK-b1ef24dc-20,O=C(Nc1cncc2sncc12)[C@@H]1CS(=O)(=O)Cc2ccc(Cl)cc21,c1ccc2c(c1)CSCC2CNc1cncc2[s]ncc12,C1CCC2C(C1)CCCC2CCC1CCCC2CCCC21
18028,PET-UNK-b1ef24dc-21,O=C(Nc1cncc2cnoc12)[C@@H]1CS(=O)(=O)c2ccc(Cl)cc21,c1ccc2c(c1)SCC2CNc1cncc2cnoc12,C1CC2CCCC2C(CCC2CCC3CCCCC32)C1
18029,PET-UNK-b1ef24dc-22,O=C(Nc1cncc2cnsc12)[C@@H]1CS(=O)(=O)c2ccc(Cl)cc21,c1ccc2c(c1)SCC2CNc1cncc2cn[s]c12,C1CC2CCCC2C(CCC2CCC3CCCCC32)C1
18030,PET-UNK-b1ef24dc-23,O=C(Nc1cncc2oncc12)[C@@H]1CS(=O)(=O)c2ccc(Cl)cc21,c1ccc2c(c1)SCC2CNc1cncc2oncc12,C1CC2CCCC2C(CCC2CCC3CCCCC32)C1
18031,PET-UNK-b1ef24dc-24,O=C(Nc1cncc2sncc12)[C@@H]1CS(=O)(=O)c2ccc(Cl)cc21,c1ccc2c(c1)SCC2CNc1cncc2[s]ncc12,C1CC2CCCC2C(CCC2CCC3CCCCC32)C1
18032,PET-UNK-b1ef24dc-25,CS(=O)(=O)N1Cc2ccc(Cl)cc2[C@H](C(=O)Nc2cncc3cnoc23)C1,c1ccc2c(c1)CNCC2CNc1cncc2cnoc12,C1CCC2C(C1)CCCC2CCC1CCCC2CCCC21
18033,PET-UNK-b1ef24dc-26,CS(=O)(=O)N1Cc2ccc(Cl)cc2[C@H](C(=O)Nc2cncc3cnsc23)C1,c1ccc2c(c1)CNCC2CNc1cncc2cn[s]c12,C1CCC2C(C1)CCCC2CCC1CCCC2CCCC21
18034,PET-UNK-b1ef24dc-27,CS(=O)(=O)N1Cc2ccc(Cl)cc2[C@H](C(=O)Nc2cncc3oncc23)C1,c1ccc2c(c1)CNCC2CNc1cncc2oncc12,C1CCC2C(C1)CCCC2CCC1CCCC2CCCC21
18035,PET-UNK-b1ef24dc-28,CS(=O)(=O)N1Cc2ccc(Cl)cc2[C@H](C(=O)Nc2cncc3sncc23)C1,c1ccc2c(c1)CNCC2CNc1cncc2[s]ncc12,C1CCC2C(C1)CCCC2CCC1CCCC2CCCC21
18036,PET-UNK-b1ef24dc-29,CN(C)S(=O)(=O)N1Cc2ccc(Cl)cc2[C@H](C(=O)Nc2cncc3cnoc23)C1,c1ccc2c(c1)CNCC2CNc1cncc2cnoc12,C1CCC2C(C1)CCCC2CCC1CCCC2CCCC21
18037,PET-UNK-b1ef24dc-30,CN(C)S(=O)(=O)N1Cc2ccc(Cl)cc2[C@H](C(=O)Nc2cncc3cnsc23)C1,c1ccc2c(c1)CNCC2CNc1cncc2cn[s]c12,C1CCC2C(C1)CCCC2CCC1CCCC2CCCC21
18038,PET-UNK-b1ef24dc-31,CN(C)S(=O)(=O)N1Cc2ccc(Cl)cc2[C@H](C(=O)Nc2cncc3oncc23)C1,c1ccc2c(c1)CNCC2CNc1cncc2oncc12,C1CCC2C(C1)CCCC2CCC1CCCC2CCCC21
18039,PET-UNK-b1ef24dc-32,CN(C)S(=O)(=O)N1Cc2ccc(Cl)cc2[C@H](C(=O)Nc2cncc3sncc23)C1,c1ccc2c(c1)CNCC2CNc1cncc2[s]ncc12,C1CCC2C(C1)CCCC2CCC1CCCC2CCCC21
18040,PET-UNK-b1ef24dc-33,CC(=O)N1Cc2ccc(Cl)cc2[C@H](C(=O)Nc2cncc3cnoc23)C1,c1ccc2c(c1)CNCC2CNc1cncc2cnoc12,C1CCC2C(C1)CCCC2CCC1CCCC2CCCC21
18041,PET-UNK-b1ef24dc-34,CC(=O)N1Cc2ccc(Cl)cc2[C@H](C(=O)Nc2cncc3cnsc23)C1,c1ccc2c(c1)CNCC2CNc1cncc2cn[s]c12,C1CCC2C(C1)CCCC2CCC1CCCC2CCCC21
18042,PET-UNK-b1ef24dc-35,CC(=O)N1Cc2ccc(Cl)cc2[C@H](C(=O)Nc2cncc3oncc23)C1,c1ccc2c(c1)CNCC2CNc1cncc2oncc12,C1CCC2C(C1)CCCC2CCC1CCCC2CCCC21
18043,PET-UNK-b1ef24dc-36,CC(=O)N1Cc2ccc(Cl)cc2[C@H](C(=O)Nc2cncc3sncc23)C1,c1ccc2c(c1)CNCC2CNc1cncc2[s]ncc12,C1CCC2C(C1)CCCC2CCC1CCCC2CCCC21
18044,EDJ-MED-343bb62d-1,CNC(=O)CN1CC(C(=O)Nc2cnccc2C(F)(F)F)c2cc(Cl)ccc2C1=O,c1cncc(NCC2CNCc3ccccc32)c1,C1CCC(CCC2CCCC3CCCCC32)CC1
18045,EDJ-MED-343bb62d-2,CNS(=O)(=O)N1CC(C(=O)Nc2cnccc2C(F)(F)F)c2cc(Cl)ccc2C1=O,c1cncc(NCC2CNCc3ccccc32)c1,C1CCC(CCC2CCCC3CCCCC32)CC1
18046,EDJ-MED-343bb62d-3,CNS(=O)(=O)N1Cc2ccc(Cl)cc2C(C(=O)Nc2cnccc2C(F)(F)F)C1,c1cncc(NCC2CNCc3ccccc32)c1,C1CCC(CCC2CCCC3CCCCC32)CC1
18047,EDJ-MED-343bb62d-4,N#CC1(CS(=O)(=O)N2Cc3ccc(Cl)cc3C(C(=O)Nc3cnccc3C(F)(F)F)C2)CCC1,c1cncc(NCC2CN(SCC3CCC3)Cc3ccccc32)c1,C1CCC(CCC2CC(CCC3CCC3)CC3CCCCC32)CC1
18048,EDJ-MED-e9a22d5d-1,C#CCN1Cc2ccc(Cl)cc2C(C(=O)Nc2cncc3ccccc23)C1,c1ccc2c(c1)CNCC2CNc1cncc2ccccc12,C1CCC2C(C1)CCCC2CCC1CCCC2CCCCC21
18049,EDJ-MED-e9a22d5d-2,C#CCOC1(C(=O)Nc2cncc3ccccc23)CN(S(=O)(=O)NC)Cc2ccc(Cl)cc21,c1ccc2c(c1)CNCC2CNc1cncc2ccccc12,C1CCC2C(C1)CCCC2CCC1CCCC2CCCCC21
18050,PET-UNK-158bee2a-1,O=C(Cc1cccc(Cl)c1)Nc1snc2ccccc12,c1ccc(CCNc2[s]nc3ccccc23)cc1,C1CCC(CCCC2CCC3CCCCC32)CC1
18051,PET-UNK-158bee2a-2,O=C(Cc1cccc(Cl)c1)Nc1ccns1,c1ccc(CCNc2ccn[s]2)cc1,C1CCC(CCCC2CCCC2)CC1
18052,PET-UNK-158bee2a-3,Cc1cnsc1NC(=O)Cc1cccc(Cl)c1,c1ccc(CCNc2ccn[s]2)cc1,C1CCC(CCCC2CCCC2)CC1
18053,PET-UNK-158bee2a-4,O=C(Cc1cccc(Cl)c1)Nc1ncns1,c1ccc(CCNc2ncn[s]2)cc1,C1CCC(CCCC2CCCC2)CC1
18054,PET-UNK-158bee2a-5,O=C(Nc1snc2ccccc12)[C@@H]1CCOc2ccc(Cl)cc21,c1ccc2c(c1)OCCC2CNc1[s]nc2ccccc12,C1CCC2C(C1)CCCC2CCC1CCC2CCCCC21
18055,PET-UNK-158bee2a-6,O=C(Nc1ccns1)[C@@H]1CCCc2ccc(Cl)cc21,c1ccc2c(c1)CCCC2CNc1ccn[s]1,C1CCC(CCC2CCCC3CCCCC32)C1
18056,PET-UNK-158bee2a-7,Cc1cnsc1NC(=O)[C@@H]1CCOc2ccc(Cl)cc21,c1ccc2c(c1)OCCC2CNc1ccn[s]1,C1CCC(CCC2CCCC3CCCCC32)C1
18057,PET-UNK-158bee2a-8,O=C(Nc1ncns1)[C@@H]1CCCc2ccc(Cl)cc21,c1ccc2c(c1)CCCC2CNc1ncn[s]1,C1CCC(CCC2CCCC3CCCCC32)C1
18058,PET-UNK-158bee2a-9,O=C(Nc1snc2ccccc12)[C@@H]1CCS(=O)(=O)c2ccc(Cl)cc21,c1ccc2c(c1)SCCC2CNc1[s]nc2ccccc12,C1CCC2C(C1)CCCC2CCC1CCC2CCCCC21
18059,PET-UNK-158bee2a-10,O=C(Nc1ccns1)[C@@H]1CCS(=O)(=O)c2ccc(Cl)cc21,c1ccc2c(c1)SCCC2CNc1ccn[s]1,C1CCC(CCC2CCCC3CCCCC32)C1
18060,PET-UNK-158bee2a-11,Cc1cnsc1NC(=O)[C@@H]1CCS(=O)(=O)c2ccc(Cl)cc21,c1ccc2c(c1)SCCC2CNc1ccn[s]1,C1CCC(CCC2CCCC3CCCCC32)C1
18061,PET-UNK-158bee2a-12,O=C(Nc1ncns1)[C@@H]1CCS(=O)(=O)c2ccc(Cl)cc21,c1ccc2c(c1)SCCC2CNc1ncn[s]1,C1CCC(CCC2CCCC3CCCCC32)C1
18062,PET-UNK-158bee2a-13,CS(=O)(=O)N1Cc2ccc(Cl)cc2[C@H](C(=O)Nc2snc3ccccc23)C1,c1ccc2c(c1)CNCC2CNc1[s]nc2ccccc12,C1CCC2C(C1)CCCC2CCC1CCC2CCCCC21
18063,PET-UNK-158bee2a-14,CS(=O)(=O)N1Cc2ccc(Cl)cc2[C@H](C(=O)Nc2ccns2)C1,c1ccc2c(c1)CNCC2CNc1ccn[s]1,C1CCC(CCC2CCCC3CCCCC32)C1
18064,PET-UNK-158bee2a-15,Cc1cnsc1NC(=O)[C@@H]1CN(S(C)(=O)=O)Cc2ccc(Cl)cc21,c1ccc2c(c1)CNCC2CNc1ccn[s]1,C1CCC(CCC2CCCC3CCCCC32)C1
18065,PET-UNK-158bee2a-16,CS(=O)(=O)N1Cc2ccc(Cl)cc2[C@H](C(=O)Nc2ncns2)C1,c1ccc2c(c1)CNCC2CNc1ncn[s]1,C1CCC(CCC2CCCC3CCCCC32)C1
18066,ALF-EVA-a24cc7ce-1,O=C(Nc1cccc2cnccc12)C1COc2ccc(Cl)cc21,c1ccc2c(c1)OCC2CNc1cccc2cnccc12,C1CCC2C(C1)CCCC2CCC1CCC2CCCCC21
18067,ALF-EVA-a24cc7ce-2,CN(C(=O)C1COc2ccc(Cl)cc21)c1cncc2ccccc12,c1ccc2c(c1)OCC2CNc1cncc2ccccc12,C1CCC2C(C1)CCCC2CCC1CCC2CCCCC21
18068,ALF-EVA-a24cc7ce-3,O=C(Nc1cncc2c1CCCC2)C1CCNc2ccccc21,c1ccc2c(c1)NCCC2CNc1cncc2c1CCCC2,C1CCC2C(C1)CCCC2CCC1CCCC2CCCCC21
18069,ALF-EVA-a24cc7ce-4,O=C(Nc1ccc2cncc(F)c2c1)C1COc2ccc(Cl)cc21,c1ccc2c(c1)OCC2CNc1ccc2cnccc2c1,C1CCC2CC(CCC3CCC4CCCCC43)CCC2C1
18070,ALF-EVA-a24cc7ce-5,O=C(Nc1cccc2cnccc12)C1CCOc2c(F)cccc21,c1ccc2c(c1)OCCC2CNc1cccc2cnccc12,C1CCC2C(C1)CCCC2CCC1CCCC2CCCCC21
18071,ALF-EVA-a24cc7ce-6,O=C(NC1CCOc2ccc(Cl)cc21)c1cncc2ccccc12,c1ccc2c(c1)OCCC2NCc1cncc2ccccc12,C1CCC2C(C1)CCCC2CCC1CCCC2CCCCC21
18072,ALF-EVA-a24cc7ce-7,CN(C(=O)Cc1cc(F)cc(F)c1)c1cncc2ccccc12,c1ccc(CCNc2cncc3ccccc23)cc1,C1CCC(CCCC2CCCC3CCCCC32)CC1
18073,ALF-EVA-a24cc7ce-8,O=C(Nc1nccc2cnccc12)C1COc2ccc(Cl)cc21,c1ccc2c(c1)OCC2CNc1nccc2cnccc12,C1CCC2C(C1)CCCC2CCC1CCC2CCCCC21
18074,ALP-POS-a9ad2217-1,O=C(Nc1cncc2ccccc12)C(NC(=O)[C@@H]1CC[C@H](C(=O)N2CCCC2)O1)c1ccc(Cl)c(Cl)c1,c1ccc(C(CNc2cncc3ccccc23)NCC2CCC(CN3CCCC3)O2)cc1,C1CCC(C(CCC2CCC(CC3CCCC3)C2)CCC2CCCC3CCCCC32)CC1
18075,ALP-POS-a9ad2217-2,CN(C(=O)[C@@H]1CC[C@H](C(=O)N2CCCC2)O1)C(C(=O)Nc1cncc2ccccc12)c1cccc(Cl)c1,c1ccc(C(CNc2cncc3ccccc23)NCC2CCC(CN3CCCC3)O2)cc1,C1CCC(C(CCC2CCC(CC3CCCC3)C2)CCC2CCCC3CCCCC32)CC1
18076,PET-UNK-10339a1d-1,CN(C(=O)[C@@H]1CC[C@H](C(=O)N2CCCC2)O1)C(C(=O)Nc1cncc2ccccc12)c1cccc(Cl)c1,c1ccc(C(CNc2cncc3ccccc23)NCC2CCC(CN3CCCC3)O2)cc1,C1CCC(C(CCC2CCC(CC3CCCC3)C2)CCC2CCCC3CCCCC32)CC1
18077,ELV-MCD-e78941c9-1,O=C(Cl)CN1CCN(S(=O)(=O)C2=CC(F)=C3C=CC=[SH]3=C2)CC1,C1=CC2=CC=C(SN3CCNCC3)C=[SH]2=C1,C1CCC(CC2CCC3CCCC3C2)CC1
18078,BEN-DND-03406596-1,O=C(CCl)N1CCCN(S(=O)(=O)Cc2ccccc2)CC1,c1ccc(CSN2CCCNCC2)cc1,C1CCCC(CCC2CCCCC2)CC1
18079,BEN-DND-03406596-2,O=C(CCl)N1CCCN(S(=O)(=O)c2c(F)cccc2F)CC1,c1ccc(SN2CCCNCC2)cc1,C1CCCC(CC2CCCCC2)CC1
18080,BEN-DND-03406596-3,O=C(CCl)N1CCCN(S(=O)(=O)c2cccc(F)c2)CC1,c1ccc(SN2CCCNCC2)cc1,C1CCCC(CC2CCCCC2)CC1
18081,BEN-DND-03406596-4,CC(C(=O)Nc1cncnc1)c1ccccc1,c1ccc(CCNc2cncnc2)cc1,C1CCC(CCCC2CCCCC2)CC1
18082,BEN-DND-03406596-5,O=C(CCl)N1CCCN(S(=O)(=O)c2cccs2)CC1,c1c[s]c(SN2CCCNCC2)c1,C1CCCC(CC2CCCC2)CC1
